id,inter_code,name,categ_id:id,uom_id:id,uom_po_id:id,type
wz8079,020,离合器总泵弹簧,wzfl1489,jldw8,jldw8,product
wz8080,021,离合器分离叉衬套,wzfl1489,jldw8,jldw8,product
wz8081,022,离合器助力泵皮碗  90缸,wzfl1489,jldw8,jldw8,product
wz8082,023,离合器总泵,wzfl1489,jldw8,jldw8,product
wz8083,024,离合器助力泵卡簧,wzfl1489,jldw8,jldw8,product
wz8084,025,离合器助力泵卡簧,wzfl1489,jldw8,jldw8,product
wz8085,026,离合器助力泵六角卡簧,wzfl1489,jldw8,jldw8,product
wz8086,002,变速器主动齿,wzfl1490,jldw8,jldw8,product
wz8087,003,第一轴轴承盖,wzfl1490,jldw8,jldw8,product
wz8088,004,变速器第二轴,wzfl1490,jldw8,jldw8,product
wz8089,005,第二轴一档齿,wzfl1490,jldw8,jldw8,product
wz8090,006,第二轴二档齿,wzfl1490,jldw8,jldw8,product
wz8091,007,第二轴三档齿,wzfl1490,jldw8,jldw8,product
wz8092,008,第二轴四档齿,wzfl1490,jldw8,jldw8,product
wz8093,009,第二轴五档齿,wzfl1490,jldw8,jldw8,product
wz8094,010,惰轮,wzfl1490,jldw8,jldw8,product
wz8095,011,一二档同步器,wzfl1490,jldw8,jldw8,product
wz8096,012,三四档同步器,wzfl1490,jldw8,jldw8,product
wz8097,013,五六档同步器,wzfl1490,jldw8,jldw8,product
wz8098,014,一档齿座,wzfl1490,jldw8,jldw8,product
wz8099,015,三四档同步器锥,wzfl1490,jldw8,jldw8,product
wz8100,016,三四档同步器环,wzfl1490,jldw8,jldw8,product
wz8101,017,五六档同步器套,wzfl1490,jldw8,jldw8,product
wz8102,018,五六档同步器锥,wzfl1490,jldw8,jldw8,product
wz8103,019,五六档同步器环,wzfl1490,jldw8,jldw8,product
wz8104,020,第二轴螺母,wzfl1490,jldw18,jldw18,product
wz8105,022,中间轴半元键,wzfl1490,jldw8,jldw8,product
wz8106,023,中间轴常合齿,wzfl1490,jldw8,jldw8,product
wz8107,024,中间轴五档齿,wzfl1490,jldw8,jldw8,product
wz8108,025,倒档齿,wzfl1490,jldw8,jldw8,product
wz8109,026,倒档齿座,wzfl1490,jldw8,jldw8,product
wz8110,027,里程表软管,wzfl1490,jldw10,jldw10,product
wz8111,028,"五,六档齿座",wzfl1490,jldw8,jldw8,product
wz8112,029,卡簧,wzfl1490,jldw8,jldw8,product
wz8113,031,变速器项盖总成,wzfl1490,jldw8,jldw8,product
wz8114,032,变速器顶盖拨杆,wzfl1490,jldw8,jldw8,product
wz8115,034,变速前箱方向节轴,wzfl1490,jldw8,jldw8,product
wz8116,035,前分箱拔套,wzfl1490,jldw8,jldw8,product
wz8117,036,万向节过叉,wzfl1490,jldw8,jldw8,product
wz8118,037,三四档叉,wzfl1490,jldw8,jldw8,product
wz8119,038,五六档叉,wzfl1490,jldw8,jldw8,product
wz8120,039,倒档叉轴,wzfl1490,jldw10,jldw10,product
wz8121,040,一二档叉轴,wzfl1490,jldw10,jldw10,product
wz8122,041,三四档叉轴,wzfl1490,jldw10,jldw10,product
wz8123,042,五六档叉轴,wzfl1490,jldw10,jldw10,product
wz8124,043,变速叉速弹簧,wzfl1490,jldw8,jldw8,product
wz8125,044,变速叉轴弹簧销,wzfl1490,jldw8,jldw8,product
wz8126,046,变速换位杆球头,wzfl1490,jldw8,jldw8,product
wz8127,048,一二档叉,wzfl1490,jldw8,jldw8,product
wz8128,049,第二轴突缘,wzfl1490,jldw8,jldw8,product
wz8129,050,三、四档同步器齿套,wzfl1490,jldw8,jldw8,product
wz8130,051,同步器锁块,wzfl1490,jldw8,jldw8,product
wz8131,052,同步器锁销弹簧,wzfl1490,jldw8,jldw8,product
wz8132,053,同步器锁销,wzfl1490,jldw8,jldw8,product
wz8133,054,四档衬套,wzfl1490,jldw8,jldw8,product
wz8134,055,变速器小顶盖,wzfl1490,jldw8,jldw8,product
wz8135,056,倒档轴,wzfl1490,jldw10,jldw10,product
wz8136,057,"倒档轴""O""型圈",wzfl1490,jldw8,jldw8,product
wz8137,058,"第二轴""O""型圈",wzfl1490,jldw8,jldw8,product
wz8138,059,第二轴前套,wzfl1490,jldw8,jldw8,product
wz8139,060,倒档止推垫,wzfl1490,jldw8,jldw8,product
wz8140,061,倒档衬套,wzfl1490,jldw8,jldw8,product
wz8141,062,里程表软轴接头,wzfl1490,jldw8,jldw8,product
wz8142,063,"软轴接头""O""型圈",wzfl1490,jldw8,jldw8,product
wz8144,065,变速器操纵杆座,wzfl1490,jldw8,jldw8,product
wz8145,066,第二轴后盖,wzfl1490,jldw8,jldw8,product
wz8146,067,里程表主动齿,wzfl1490,jldw8,jldw8,product
wz8147,068,倒档拔叉,wzfl1490,jldw8,jldw8,product
wz8148,069,中间轴后盖,wzfl1490,jldw8,jldw8,product
wz8149,070,变速器卡簧修理包,wzfl1490,jldw4,jldw4,product
wz8150,071,变速器拔叉拨块,wzfl1490,jldw8,jldw8,product
wz8151,072,里程表从动齿,wzfl1490,jldw8,jldw8,product
wz8152,073,变速杆,wzfl1490,jldw8,jldw8,product
wz8153,074,倒挡止柱弹簧,wzfl1490,jldw8,jldw8,product
wz8154,075,换档杆球座,wzfl1490,jldw8,jldw8,product
wz8155,076,定位杆接头总成,wzfl1490,jldw8,jldw8,product
wz8156,077,球头接头总成,wzfl1490,jldw8,jldw8,product
wz8157,078,换档杆球座销,wzfl1490,jldw8,jldw8,product
wz8158,079,第二轴（主轴）二档齿,wzfl1490,jldw10,jldw10,product
wz8159,080,变速操纵杆弹簧,wzfl1490,jldw8,jldw8,product
wz8160,081,换档接头园件,wzfl1490,jldw8,jldw8,product
wz8161,082,一倒档齿,wzfl1490,jldw8,jldw8,product
wz8162,083,五六档排档拨块,wzfl1490,jldw8,jldw8,product
wz8163,084,倒档垫圈,wzfl1490,jldw8,jldw8,product
wz8164,085,中间轴半圆键,wzfl1490,jldw8,jldw8,product
wz8165,086,轴承卡簧,wzfl1490,jldw8,jldw8,product
wz8166,088,一、二档拨块,wzfl1490,jldw8,jldw8,product
wz8167,001,传动轴突缘叉,wzfl1491,jldw8,jldw8,product
wz8168,002,传动轴伸缩叉,wzfl1491,jldw8,jldw8,product
wz8169,003,万向节盖板,wzfl1491,jldw8,jldw8,product
wz8170,004,传动轴万向节总成,wzfl1491,jldw8,jldw8,product
wz8171,005,万向节锁片,wzfl1491,jldw24,jldw24,product
wz8172,006,传动轴防尘套,wzfl1491,jldw8,jldw8,product
wz8173,008,传动轴轴头,wzfl1491,jldw8,jldw8,product
wz8174,009,传动轴突缘,wzfl1491,jldw8,jldw8,product
wz8175,010,传动轴万向节叉,wzfl1491,jldw8,jldw8,product
wz8176,011,传动轴螺丝,wzfl1491,jldw18,jldw18,product
wz8177,013,传动轴螺丝,wzfl1491,jldw8,jldw8,product
wz8178,014,万向节卡簧,wzfl1491,jldw8,jldw8,product
wz8179,015,万向节总成,wzfl1491,jldw8,jldw8,product
wz8181,002,转向器万向节叉,wzfl1493,jldw8,jldw8,product
wz8182,003,转向节衬套,wzfl1493,jldw8,jldw8,product
wz8183,004,转向节主销,wzfl1493,jldw10,jldw10,product
wz8184,008,转向节调整螺母,wzfl1493,jldw8,jldw8,product
wz8185,009,直拉杆球座(凸底）,wzfl1493,jldw8,jldw8,product
wz8186,018,横.拉杆球座(碗),wzfl1493,jldw8,jldw8,product
wz8187,019,直拉杆球座（平底）,wzfl1493,jldw8,jldw8,product
wz8188,020,滑动轴防尘套,wzfl1493,jldw8,jldw8,product
wz8189,021,转向器滑动叉总成,wzfl1493,jldw28,jldw28,product
wz8190,049,转向器十字轴卡簧（φ28）,wzfl1493,jldw8,jldw8,product
wz8191,050,转向节主销调整垫片,wzfl1493,jldw24,jldw24,product
wz8192,051,转向器蜗杆总成,wzfl1493,jldw10,jldw10,product
wz8193,052,转向器摇臂轴,wzfl1493,jldw10,jldw10,product
wz8194,053,转向器花键轴（12齿，10齿）,wzfl1493,jldw10,jldw10,product
wz8195,054,横直拉杆球头销及帽φ37,wzfl1493,jldw8,jldw8,product
wz8196,055,横拉杆接头螺丝,wzfl1493,jldw8,jldw8,product
wz8197,056,横拉杆总成,wzfl1493,jldw10,jldw10,product
wz8198,057,横拉杆接头总成 （左）,wzfl1493,jldw10,jldw10,product
wz8199,058,横拉杆接头总成（右）,wzfl1493,jldw10,jldw10,product
wz8200,061,主销（φ42）,wzfl1493,jldw10,jldw10,product
wz8201,062,转向节主销  ( φ45),wzfl1493,jldw10,jldw10,product
wz8202,063,转向节主销铜套,wzfl1493,jldw8,jldw8,product
wz8203,064,转向节锁片,wzfl1493,jldw24,jldw24,product
wz8204,065,转向节锁紧垫,wzfl1493,jldw8,jldw8,product
wz8205,066,转向节外螺母,wzfl1493,jldw18,jldw18,product
wz8206,067,转向节内螺母,wzfl1493,jldw18,jldw18,product
wz8207,068,带牙球碗,wzfl1493,jldw8,jldw8,product
wz8208,069,转向节弯臂,wzfl1493,jldw8,jldw8,product
wz8209,070,转向器垂臂,wzfl1493,jldw8,jldw8,product
wz8210,072,转向节直臂（左）,wzfl1493,jldw10,jldw10,product
wz8211,074,横拉杆球头弹簧,wzfl1493,jldw8,jldw8,product
wz8212,075,转向节直臂（右）,wzfl1493,jldw8,jldw8,product
wz8213,076,转向传动轴万向节总成,wzfl1493,jldw8,jldw8,product
wz8214,077,转向器滑动叉,wzfl1493,jldw8,jldw8,product
wz8215,078,转向器万向节叉,wzfl1493,jldw8,jldw8,product
wz8216,079,横、直拉杆球头及帽φ34,wzfl1493,jldw8,jldw8,product
wz8217,080,转向节衬套,wzfl1493,jldw8,jldw8,product
wz8218,081,横直拉杆球头总成φ35,wzfl1493,jldw8,jldw8,product
wz8219,084,转向节横销,wzfl1493,jldw10,jldw10,product
wz8220,085,转向节弯臂DD6101HS DD6103H,wzfl1493,jldw8,jldw8,product
wz8221,086,横拉杆接头 DD6101HS DD6103,wzfl1493,jldw8,jldw8,product
wz8222,087,横拉杆接头 DD6101HS DD6103,wzfl1493,jldw8,jldw8,product
wz8223,088,直拉杆总成,wzfl1493,jldw10,jldw10,product
wz8224,089,转向节锁紧垫,wzfl1493,jldw8,jldw8,product
wz8226,092,直拉杆球头弹簧,wzfl1493,jldw8,jldw8,product
wz8227,093,转向传动轴万向节叉总成,wzfl1493,jldw28,jldw28,product
wz8230,004,前轮壳,wzfl1494,jldw8,jldw8,product
wz8232,001,半轴套管,wzfl1495,jldw8,jldw8,product
wz8233,004,后桥主动锥齿轮突缘总成,wzfl1495,jldw8,jldw8,product
wz8234,005,主动锥齿轮调整垫片,wzfl1495,jldw8,jldw8,product
wz8235,006,前轴承调整垫片（小）,wzfl1495,jldw8,jldw8,product
wz8236,007,差速器壳,wzfl1495,jldw8,jldw8,product
wz8237,008,垫片——减速器外壳,wzfl1495,jldw8,jldw8,product
wz8238,009,差速器行星齿轮,wzfl1495,jldw8,jldw8,product
wz8239,010,行星齿轮支承垫圈(止推片),wzfl1495,jldw24,jldw24,product
wz8240,011,差速器十字轴,wzfl1495,jldw8,jldw8,product
wz8241,012,螺栓——紧固差速器壳用,wzfl1495,jldw8,jldw8,product
wz8242,013,后轮壳,wzfl1495,jldw8,jldw8,product
wz8243,015,半轴,wzfl1495,jldw8,jldw8,product
wz8244,016,注螺栓——半轴,wzfl1495,jldw8,jldw8,product
wz8245,017,垫密片——半轴,wzfl1495,jldw8,jldw8,product
wz8246,018,后轮毂轴承锁紧螺母,wzfl1495,jldw18,jldw18,product
wz8247,019,差速器轴承调整螺母,wzfl1495,jldw18,jldw18,product
wz8248,020,后轮轴承锁紧垫,wzfl1495,jldw8,jldw8,product
wz8249,021,后轮螺丝总成（右）,wzfl1495,jldw8,jldw8,product
wz8250,022,轮胎螺栓（左）,wzfl1495,jldw8,jldw8,product
wz8251,023,轮胎螺栓（右）,wzfl1495,jldw8,jldw8,product
wz8252,024,轮胎螺母,wzfl1495,jldw18,jldw18,product
wz8253,025,后轮螺丝总成（左）,wzfl1495,jldw8,jldw8,product
wz8254,027,后半轴螺栓及螺母,wzfl1495,jldw18,jldw18,product
wz8255,028,减速器壳,wzfl1495,jldw8,jldw8,product
wz8256,030,差速器侧齿,wzfl1495,jldw8,jldw8,product
wz8258,104,减速器侧盖垫,wzfl1495,jldw24,jldw24,product
wz8259,105,轮胎钢圈锁圈,wzfl1495,jldw8,jldw8,product
wz8260,003,减震器,wzfl1496,jldw8,jldw8,product
wz8274,017,前钢板U型螺栓,wzfl1496,jldw8,jldw8,product
wz8277,021,后钢板弹簧支架,wzfl1496,jldw8,jldw8,product
wz8280,031,减震器橡胶衬套,wzfl1496,jldw8,jldw8,product
wz8281,061,前钢板弹簧前支架,wzfl1496,jldw8,jldw8,product
wz8282,062,前钢板弹簧后支架,wzfl1496,jldw8,jldw8,product
wz8283,063,后钢板弹簧前支架,wzfl1496,jldw8,jldw8,product
wz8284,064,后钢板弹簧后支架,wzfl1496,jldw8,jldw8,product
wz8285,065,后钢板弹簧一片,wzfl1496,jldw24,jldw24,product
wz8286,066,前钢板弹簧三片,wzfl1496,jldw24,jldw24,product
wz8287,067,前钢板弹簧一片,wzfl1496,jldw24,jldw24,product
wz8288,068,前钢板弹簧二片,wzfl1496,jldw24,jldw24,product
wz8290,070,前钢板弹簧支架,wzfl1496,jldw8,jldw8,product
wz8291,071,后钢板弹簧三片,wzfl1496,jldw24,jldw24,product
wz8292,072,前减震器,wzfl1496,jldw8,jldw8,product
wz8294,074,前，后减震器橡胶衬套,wzfl1496,jldw8,jldw8,product
wz8295,075,前钢板弹簧支架,wzfl1496,jldw8,jldw8,product
wz8296,076,减震器胶垫,wzfl1496,jldw28,jldw28,product
wz8297,001,制动阀堵头,wzfl1497,jldw8,jldw8,product
wz8298,002,气管芯子,wzfl1497,jldw8,jldw8,product
wz8299,007,前制动室总成,wzfl1497,jldw8,jldw8,product
wz8300,008,前制动室橡皮膜,wzfl1497,jldw8,jldw8,product
wz8301,010,后制动室弹簧,wzfl1497,jldw8,jldw8,product
wz8302,011,后弹簧制动室修理包,wzfl1497,jldw4,jldw4,product
wz8303,012,后制动室橡皮膜,wzfl1497,jldw8,jldw8,product
wz8304,013,后制动室橡皮膜,wzfl1497,jldw8,jldw8,product
wz8305,014,后制动室后橡皮膜,wzfl1497,jldw8,jldw8,product
wz8306,015,制动软管  L705×M20×M18,wzfl1497,jldw10,jldw10,product
wz8307,016,空气压缩机曲轴箱,wzfl1497,jldw8,jldw8,product
wz8308,017,空气压缩机皮带轮,wzfl1497,jldw8,jldw8,product
wz8309,019,空气压缩机曲轴,wzfl1497,jldw10,jldw10,product
wz8310,020,空气压缩机阀座板总成,wzfl1497,jldw8,jldw8,product
wz8311,021,后制动蹄轴,wzfl1497,jldw10,jldw10,product
wz8312,022,后制动挡尘盘,wzfl1497,jldw8,jldw8,product
wz8313,023,螺栓——紧固挡尘盘用,wzfl1497,jldw18,jldw18,product
wz8314,024,贮气筒,wzfl1497,jldw8,jldw8,product
wz8315,025,前制动突轮轴,wzfl1497,jldw10,jldw10,product
wz8316,026,前制动突轮轴,wzfl1497,jldw10,jldw10,product
wz8317,027,前制动调整臂,wzfl1497,jldw8,jldw8,product
wz8318,028,前制动调整臂,wzfl1497,jldw8,jldw8,product
wz8319,030,后制动蹄总成,wzfl1497,jldw8,jldw8,product
wz8320,031,后制动摩擦片,wzfl1497,jldw24,jldw24,product
wz8321,032,后制动毂,wzfl1497,jldw8,jldw8,product
wz8322,033,后制动蹄回位弹簧,wzfl1497,jldw8,jldw8,product
wz8323,034,前制动突轮轴支架,wzfl1497,jldw8,jldw8,product
wz8324,035,后制动突轮轴,wzfl1497,jldw10,jldw10,product
wz8325,036,后制动突轮轴,wzfl1497,jldw10,jldw10,product
wz8326,037,后制动调整臂,wzfl1497,jldw8,jldw8,product
wz8327,038,制动蹄滚轮,wzfl1497,jldw8,jldw8,product
wz8328,039,制动蹄滚轮销,wzfl1497,jldw10,jldw10,product
wz8329,040,手控阀接头,wzfl1497,jldw8,jldw8,product
wz8330,041,卸荷阀,wzfl1497,jldw8,jldw8,product
wz8331,042,卸荷阀修理包,wzfl1497,jldw4,jldw4,product
wz8332,043,后制动室橡皮膜,wzfl1497,jldw8,jldw8,product
wz8333,044,离合器软管  L510×M18×M14,wzfl1497,jldw10,jldw10,product
wz8334,045,后制动蹄衬套,wzfl1497,jldw8,jldw8,product
wz8335,046,前制动蹄衬套,wzfl1497,jldw8,jldw8,product
wz8336,047,继动阀,wzfl1497,jldw8,jldw8,product
wz8337,048,继动阀修理包,wzfl1497,jldw4,jldw4,product
wz8338,049,前制动蹄总成,wzfl1497,jldw8,jldw8,product
wz8339,050,前制动蹄回位弹簧,wzfl1497,jldw8,jldw8,product
wz8340,051,前制动摩擦片,wzfl1497,jldw24,jldw24,product
wz8341,052,前制动毂,wzfl1497,jldw8,jldw8,product
wz8342,053,前制动蹄轴,wzfl1497,jldw10,jldw10,product
wz8343,054,制动室回位弹簧,wzfl1497,jldw10,jldw10,product
wz8344,056,空气压缩机连杆瓦,wzfl1497,jldw5,jldw5,product
wz8345,057,手控阀,wzfl1497,jldw8,jldw8,product
wz8346,058,空气压缩机进油管  L510金属,wzfl1497,jldw10,jldw10,product
wz8347,059,空气压缩机油管,wzfl1497,jldw10,jldw10,product
wz8348,060,小气管,wzfl1497,jldw10,jldw10,product
wz8349,061,快放阀,wzfl1497,jldw8,jldw8,product
wz8350,062,空气压缩机接头,wzfl1497,jldw8,jldw8,product
wz8351,063,空气压缩机大卡环,wzfl1497,jldw8,jldw8,product
wz8352,064,单向阀,wzfl1497,jldw8,jldw8,product
wz8353,065,空气压缩机进气阀,wzfl1497,jldw8,jldw8,product
wz8354,066,空气压缩机排气阀,wzfl1497,jldw8,jldw8,product
wz8355,067,空气压缩机连杆螺丝,wzfl1497,jldw8,jldw8,product
wz8356,068,空气压缩机活塞,wzfl1497,jldw8,jldw8,product
wz8357,069,空气压缩机轴瓦,wzfl1497,jldw8,jldw8,product
wz8358,071,空气压缩机活塞销,wzfl1497,jldw10,jldw10,product
wz8359,073,回油管螺口  10mm,wzfl1497,jldw18,jldw18,product
wz8360,074,空气压缩机活塞环,wzfl1497,jldw6,jldw6,product
wz8361,075,"空气压缩机""O""型圈",wzfl1497,jldw8,jldw8,product
wz8362,076,前制动软管  L705×M20×M20,wzfl1497,jldw10,jldw10,product
wz8363,077,安全阀,wzfl1497,jldw8,jldw8,product
wz8364,078,贮气筒放水开关,wzfl1497,jldw8,jldw8,product
wz8365,079,气管   L1900×M14×M14×外,wzfl1497,jldw10,jldw10,product
wz8366,080,手控阀,wzfl1497,jldw8,jldw8,product
wz8367,081,手控阀修理包,wzfl1497,jldw4,jldw4,product
wz8368,082,继动阀,wzfl1497,jldw8,jldw8,product
wz8369,083,空气压缩机缸盖,wzfl1497,jldw8,jldw8,product
wz8370,084,"后制动室""O""型圈",wzfl1497,jldw8,jldw8,product
wz8371,085,制动蹄滚轮,wzfl1497,jldw8,jldw8,product
wz8372,086,贮气筒,wzfl1497,jldw8,jldw8,product
wz8373,087,空气压缩机连杆,wzfl1497,jldw6,jldw6,product
wz8374,089,制动软管  L705XM20XM（锥型,wzfl1497,jldw10,jldw10,product
wz8375,090,前制动摩擦片,wzfl1497,jldw24,jldw24,product
wz8376,091,空气压缩机缸体,wzfl1497,jldw8,jldw8,product
wz8377,092,后弹簧制动室前盖,wzfl1497,jldw8,jldw8,product
wz8378,093,后制动摩擦片  201×125×16,wzfl1497,jldw24,jldw24,product
wz8379,094,后制动器室皮膜,wzfl1497,jldw8,jldw8,product
wz8380,095,制动阀修理包,wzfl1497,jldw4,jldw4,product
wz8381,096,制动蹄衬盒,wzfl1497,jldw8,jldw8,product
wz8382,097,制动踏板回位弹簧,wzfl1497,jldw8,jldw8,product
wz8385,100,空气压缩机活塞销卡环,wzfl1497,jldw8,jldw8,product
wz8386,101,气管,wzfl1497,jldw10,jldw10,product
wz8387,102,前制动底板,wzfl1497,jldw8,jldw8,product
wz8388,011,气管  L3000×M14×M14×外,wzfl229,jldw10,jldw10,product
wz8389,012,储气筒气管,wzfl229,jldw10,jldw10,product
wz8390,024,后直拉杆,wzfl236,jldw10,jldw10,product
wz8391,009,一档齿座,wzfl244,jldw8,jldw8,product
wz8392,010,排挡柑十字轴,wzfl244,jldw8,jldw8,product
wz8393,011,排挡柑十字叉,wzfl244,jldw8,jldw8,product
wz8394,001,离合器总泵,wzfl254,jldw8,jldw8,product
wz8395,002,离合器总泵皮碗,wzfl254,jldw8,jldw8,product
wz8396,003,离合器总泵修理包,wzfl254,jldw4,jldw4,product
wz8397,007,空气压缩机曲轴,wzfl273,jldw10,jldw10,product
wz8398,008,空气压缩机进气阀片,wzfl273,jldw24,jldw24,product
wz8399,009,空气压缩机排气阀片,wzfl273,jldw24,jldw24,product
wz8400,004,前轮毂盖,wzfl281,jldw8,jldw8,product
wz8401,030,前钢板弹簧六片,wzfl283,jldw24,jldw24,product
wz8402,031,前钢板弹簧缓冲胶,wzfl283,jldw8,jldw8,product
wz8403,008,储能分泵弹簧,wzfl284,jldw8,jldw8,product
wz8404,009,传动轴伸缩叉,wzfl289,jldw8,jldw8,product
wz8409,016,离合器轴承弹簧,wzfl319,jldw8,jldw8,product
wz8411,064,里程表从动齿,wzfl321,jldw8,jldw8,product
wz8412,012,传动轴中间支架总成,wzfl322,jldw8,jldw8,product
wz8413,013,传动轴花键轴承,wzfl322,jldw8,jldw8,product
wz8414,032,转向器轴弹簧,wzfl324,jldw8,jldw8,product
wz8415,033,转向节臂,wzfl324,jldw8,jldw8,product
wz8416,034,横拉杆总成,wzfl324,jldw10,jldw10,product
wz8417,035,转向器万向节卡簧,wzfl324,jldw8,jldw8,product
wz8418,036,转向节横销,wzfl324,jldw10,jldw10,product
wz8419,039,二档齿定位肖及弹簧,wzfl327,jldw8,jldw8,product
wz8423,105,拉簧3×16,wzfl328,jldw8,jldw8,product
wz8424,009,前轮挡油圈,wzfl380,jldw8,jldw8,product
wz8425,026,前钢板弹簧骑马螺丝,wzfl382,jldw8,jldw8,product
wz8426,079,"后分泵""O""型圈",wzfl383,jldw8,jldw8,product
wz8427,080,制动总泵堵头,wzfl383,jldw8,jldw8,product
wz8428,081,后制动凸轮轴卡环,wzfl383,jldw8,jldw8,product
wz8429,082,气管,wzfl383,jldw10,jldw10,product
wz8430,021,前减振器总成,wzfl393,jldw8,jldw8,product
wz8431,022,后减振器总成,wzfl393,jldw8,jldw8,product
wz8432,023,后减振器胶垫,wzfl393,jldw8,jldw8,product
wz8433,012,四、五挡同步器环,wzfl398,jldw8,jldw8,product
wz8434,013,同步器锁块,wzfl398,jldw8,jldw8,product
wz8435,014,同步器弹簧,wzfl398,jldw8,jldw8,product
wz8436,015,变速器叉轴弹簧,wzfl398,jldw8,jldw8,product
wz8437,016,同步器锁销,wzfl398,jldw8,jldw8,product
wz8438,010,直拉杆球头,wzfl401,jldw8,jldw8,product
wz8439,011,直拉杆球头座,wzfl401,jldw8,jldw8,product
wz8440,009,主减速器调整垫片,wzfl403,jldw24,jldw24,product
wz8441,010,后轮壳,wzfl403,jldw8,jldw8,product
wz8442,011,后轮螺丝总成,wzfl403,jldw28,jldw28,product
wz8443,012,后轮螺丝总成,wzfl403,jldw28,jldw28,product
wz8444,013,后轮螺栓,wzfl403,jldw8,jldw8,product
wz8445,014,后轮螺栓,wzfl403,jldw8,jldw8,product
wz8446,035,后钢板弹簧压板,wzfl404,jldw8,jldw8,product
wz8447,036,前稳定杆支架,wzfl404,jldw8,jldw8,product
wz8448,039,后稳定杆胶套,wzfl404,jldw8,jldw8,product
wz8449,020,空气压缩机进油管,wzfl405,jldw10,jldw10,product
wz8450,001,前减震器总成,wzfl415,jldw8,jldw8,product
wz8451,002,后减震器总成,wzfl415,jldw8,jldw8,product
wz8452,004,前制动蹄销,wzfl416,jldw8,jldw8,product
wz8453,005,前制动摩擦片,wzfl416,jldw24,jldw24,product
wz8454,002,发电机前端盖,wzfl1499,jldw8,jldw8,product
wz8455,003,发电机定子,wzfl1499,jldw8,jldw8,product
wz8456,004,发电机内磁场,wzfl1499,jldw8,jldw8,product
wz8457,005,发电机转子,wzfl1499,jldw8,jldw8,product
wz8458,006,发电机调节器,wzfl1499,jldw8,jldw8,product
wz8459,007,发电机皮带槽,wzfl1499,jldw8,jldw8,product
wz8460,008,发电机整流器（24V）,wzfl1499,jldw8,jldw8,product
wz8461,009,发电机碳刷盖,wzfl1499,jldw8,jldw8,product
wz8462,010,发电机电容,wzfl1499,jldw8,jldw8,product
wz8463,011,发电机风扇叶,wzfl1499,jldw8,jldw8,product
wz8464,012,发电机后端盖,wzfl1499,jldw8,jldw8,product
wz8465,013,发电机塑料后罩,wzfl1499,jldw8,jldw8,product
wz8466,014,稳压器2102,wzfl1499,jldw8,jldw8,product
wz8467,015,发电机前端盖2102,wzfl1499,jldw8,jldw8,product
wz8468,016,永磁发电机整流器28V/35,wzfl1499,jldw8,jldw8,product
wz8469,017,发电机皮带轮,wzfl1499,jldw8,jldw8,product
wz8470,018,发电机接线板,wzfl1499,jldw8,jldw8,product
wz8471,019,发电机后端盖,wzfl1499,jldw8,jldw8,product
wz8472,002,起动机前端盖,wzfl1500,jldw8,jldw8,product
wz8473,003,起动机碳刷盖,wzfl1500,jldw8,jldw8,product
wz8474,004,起动机磁极线圈总成,wzfl1500,jldw6,jldw6,product
wz8475,005,起动机电枢,wzfl1500,jldw8,jldw8,product
wz8476,006,起动机电枢  （修复）,wzfl1500,jldw8,jldw8,product
wz8477,007,起动机齿轮,wzfl1500,jldw8,jldw8,product
wz8478,008,起动机继电器,wzfl1500,jldw8,jldw8,product
wz8479,009,起动机碳刷,wzfl1500,jldw6,jldw6,product
wz8480,010,起动机电磁开关,wzfl1500,jldw8,jldw8,product
wz8481,011,起动机转子,wzfl1500,jldw8,jldw8,product
wz8482,012,起动机开关,wzfl1500,jldw8,jldw8,product
wz8483,001,前指示灯总成,wzfl1501,jldw8,jldw8,product
wz8484,002,指示灯罩,wzfl1501,jldw8,jldw8,product
wz8485,003,后指示灯总成,wzfl1501,jldw8,jldw8,product
wz8486,004,前后角视灯总成,wzfl1501,jldw8,jldw8,product
wz8487,005,尾灯罩,wzfl1501,jldw8,jldw8,product
wz8488,006,双联前大灯总成,wzfl1501,jldw8,jldw8,product
wz8489,007,制动灯开关   JN150常州1,wzfl1501,jldw8,jldw8,product
wz8490,008,倒车灯开关   JK236常州1,wzfl1501,jldw8,jldw8,product
wz8491,009,翘板开关,wzfl1501,jldw8,jldw8,product
wz8492,010,保险插片(塑料),wzfl1501,jldw24,jldw24,product
wz8493,011,侧灯罩、踏步灯罩（方型）,wzfl1501,jldw8,jldw8,product
wz8494,012,侧灯罩(小),wzfl1501,jldw8,jldw8,product
wz8495,013,组合开关  JK3046B,wzfl1501,jldw8,jldw8,product
wz8496,014,仪表板元件,wzfl1501,jldw8,jldw8,product
wz8497,015,前雾灯总成,wzfl1501,jldw8,jldw8,product
wz8498,016,后雾灯罩,wzfl1501,jldw8,jldw8,product
wz8499,017,大边灯总成,wzfl1501,jldw8,jldw8,product
wz8500,018,后雾灯,wzfl1501,jldw8,jldw8,product
wz8501,019,牌照灯总成,wzfl1501,jldw8,jldw8,product
wz8502,020,小牌照灯总成,wzfl1501,jldw8,jldw8,product
wz8503,021,保险片   60A,wzfl1501,jldw24,jldw24,product
wz8504,022,侧灯总成   常州(小),wzfl1501,jldw8,jldw8,product
wz8505,023,后雾灯总成,wzfl1501,jldw8,jldw8,product
wz8506,024,后雾灯罩(红),wzfl1501,jldw8,jldw8,product
wz8507,025,仪表灯泡及座  24V   (灰塑,wzfl1501,jldw8,jldw8,product
